route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
3,9,781,"HBLR TONNELLE",0,"342JC003",152
3,9,782,"HBLR TONNELLE",0,"342JC006",152
3,9,783,"HBLR TONNELLE",0,"342JC003",152
3,9,784,"HBLR TONNELLE",0,"342JC006",152
3,9,785,"HBLR TONNELLE",0,"342JC003",152
3,9,786,"HBLR TONNELLE",0,"342JC006",152
3,9,787,"HBLR TONNELLE",0,"342JC003",152
3,9,788,"HBLR TONNELLE",0,"342JC006",152
3,9,789,"HBLR HOBOKEN",0,"342JC004",153
3,9,790,"HBLR HOBOKEN",0,"342JC009",153
3,9,791,"HBLR HOBOKEN",0,"342JC002",153
3,9,792,"HBLR HOBOKEN",0,"342JC014",153
3,9,793,"HBLR HOBOKEN",0,"342JC005",153
3,9,794,"HBLR HOBOKEN",0,"342JC008",153
3,9,795,"HBLR HOBOKEN",0,"342JC009",153
3,9,796,"HBLR HOBOKEN",0,"342JC018",153
3,9,797,"HBLR HOBOKEN",0,"342JC005",153
3,9,798,"HBLR HOBOKEN",0,"342JC004",153
3,9,799,"HBLR HOBOKEN",0,"342JC014",153
3,9,800,"HBLR HOBOKEN",0,"342JC005",153
3,9,801,"HBLR HOBOKEN",0,"342JC018",153
3,9,802,"HBLR HOBOKEN",0,"342JC002",153
3,9,803,"HBLR HOBOKEN",0,"342JC014",153
3,9,804,"HBLR HOBOKEN",0,"342JC005",153
3,9,805,"HBLR HOBOKEN",0,"342JC019",153
3,9,806,"HBLR HOBOKEN",0,"342JC018",153
3,9,807,"HBLR HOBOKEN",0,"342JC014",153
3,9,808,"HBLR HOBOKEN",0,"342JC005",153
3,9,809,"HBLR HOBOKEN",0,"342JC019",153
3,9,810,"HBLR HOBOKEN",0,"342JC018",153
3,9,811,"HBLR HOBOKEN",0,"342JC014",153
3,9,812,"HBLR HOBOKEN",0,"342JC005",153
3,9,813,"HBLR HOBOKEN",0,"342JC019",153
3,9,814,"HBLR HOBOKEN",0,"342JC018",153
3,9,815,"HBLR HOBOKEN",0,"342JC014",153
3,9,816,"HBLR HOBOKEN",0,"342JC005",153
3,9,817,"HBLR HOBOKEN",0,"342JC019",153
3,9,818,"HBLR HOBOKEN",0,"342JC018",153
3,9,819,"HBLR HOBOKEN",0,"342JC014",153
3,9,820,"HBLR HOBOKEN",0,"342JC023",153
3,9,821,"HBLR HOBOKEN",0,"342JC005",153
3,9,822,"HBLR HOBOKEN",0,"342JC019",153
3,9,823,"HBLR HOBOKEN",0,"342JC025",153
3,9,824,"HBLR HOBOKEN",0,"342JC018",153
3,9,825,"HBLR HOBOKEN",0,"342JC027",153
3,9,826,"HBLR HOBOKEN",0,"342JC014",153
3,9,827,"HBLR HOBOKEN",0,"342JC005",153
3,9,828,"HBLR HOBOKEN",0,"342JC019",153
3,9,829,"HBLR HOBOKEN",0,"342JC027",153
3,9,830,"HBLR HOBOKEN",0,"342JC014",153
3,9,831,"HBLR HOBOKEN",0,"342JC023",153
3,9,832,"HBLR HOBOKEN",0,"342JC005",153
3,9,833,"HBLR HOBOKEN",0,"342JC033",153
3,9,834,"HBLR HOBOKEN",0,"342JC018",153
3,9,835,"HBLR HOBOKEN",0,"342JC027",153
3,9,836,"HBLR HOBOKEN",0,"342JC023",153
3,9,837,"HBLR HOBOKEN",0,"342JC005",153
3,9,838,"HBLR HOBOKEN",0,"342JC019",153
3,9,839,"HBLR HOBOKEN",0,"342JC032",153
3,9,840,"HBLR HOBOKEN",0,"342JC025",153
3,9,841,"HBLR HOBOKEN",0,"342JC019",153
3,9,842,"HBLR HOBOKEN",0,"342JC032",153
3,9,843,"HBLR HOBOKEN",0,"342JC025",153
3,9,844,"HBLR HOBOKEN",0,"342JC019",153
3,9,845,"HBLR HOBOKEN",0,"342JC032",153
3,9,846,"HBLR HOBOKEN",0,"342JC025",153
3,9,847,"HBLR HOBOKEN",0,"342JC019",153
3,9,848,"HBLR HOBOKEN",0,"342JC032",153
3,9,849,"HBLR HOBOKEN",0,"342JC025",153
3,9,850,"HBLR HOBOKEN",0,"342JC019",153
3,9,851,"HBLR HOBOKEN",0,"342JC019",154
3,9,852,"HBLR HOBOKEN",0,"342JC009",154
3,9,853,"HBLR HOBOKEN",0,"342JC008",154
3,9,854,"HBLR HOBOKEN",0,"342JC028",154
3,9,855,"HBLR HOBOKEN",0,"342JC025",154
3,9,856,"HBLR WEST SIDE",1,"342JC007",155
3,9,857,"HBLR WEST SIDE",1,"342JC013",155
3,9,858,"HBLR WEST SIDE",1,"342JC015",155
3,9,859,"HBLR WEST SIDE",1,"342JC016",155
3,9,860,"HBLR WEST SIDE",1,"342JC010",155
3,9,861,"HBLR WEST SIDE",1,"342JC011",155
3,9,862,"HBLR WEST SIDE",1,"342JC001",155
3,9,863,"HBLR WEST SIDE",1,"342JC007",155
3,9,864,"HBLR WEST SIDE",1,"342JC013",155
3,9,865,"HBLR WEST SIDE",1,"342JC017",155
3,9,866,"HBLR WEST SIDE",1,"342JC015",155
3,9,867,"HBLR WEST SIDE",1,"342JC016",155
3,9,868,"HBLR WEST SIDE",1,"342JC010",155
3,9,869,"HBLR WEST SIDE",1,"342JC011",155
3,9,870,"HBLR WEST SIDE",1,"342JC001",155
3,9,871,"HBLR WEST SIDE",1,"342JC007",155
3,9,872,"HBLR WEST SIDE",1,"342JC021",155
3,9,873,"HBLR WEST SIDE",1,"342JC013",155
3,9,874,"HBLR WEST SIDE",1,"342JC017",155
3,9,875,"HBLR WEST SIDE",1,"342JC015",155
3,9,876,"HBLR WEST SIDE",1,"342JC016",155
3,9,877,"HBLR WEST SIDE",1,"342JC010",155
3,9,878,"HBLR WEST SIDE",1,"342JC011",155
3,9,879,"HBLR WEST SIDE",1,"342JC001",155
3,9,880,"HBLR WEST SIDE",1,"342JC007",155
3,9,881,"HBLR WEST SIDE",1,"342JC021",155
3,9,882,"HBLR WEST SIDE",1,"342JC015",155
3,9,883,"HBLR WEST SIDE",1,"342JC010",155
3,9,884,"HBLR WEST SIDE",1,"342JC001",155
3,9,885,"HBLR WEST SIDE",1,"342JC007",155
3,9,886,"HBLR WEST SIDE",1,"342JC021",155
3,9,887,"HBLR WEST SIDE",1,"342JC015",155
3,9,888,"HBLR WEST SIDE",1,"342JC010",155
3,9,889,"HBLR WEST SIDE",1,"342JC001",155
3,9,890,"HBLR WEST SIDE",1,"342JC007",155
3,9,891,"HBLR WEST SIDE",1,"342JC021",155
3,9,892,"HBLR WEST SIDE",1,"342JC015",155
3,9,893,"HBLR WEST SIDE",1,"342JC010",155
3,9,894,"HBLR WEST SIDE",1,"342JC001",155
3,9,895,"HBLR WEST SIDE",1,"342JC007",155
3,9,896,"HBLR WEST SIDE",1,"342JC021",155
3,9,897,"HBLR WEST SIDE",1,"342JC015",155
3,9,898,"HBLR WEST SIDE",1,"342JC010",155
3,9,899,"HBLR WEST SIDE",1,"342JC029",155
3,9,900,"HBLR WEST SIDE",1,"342JC031",155
3,9,901,"HBLR WEST SIDE",1,"342JC001",155
3,9,902,"HBLR WEST SIDE",1,"342JC007",155
3,9,903,"HBLR WEST SIDE",1,"342JC026",155
3,9,904,"HBLR WEST SIDE",1,"342JC021",155
3,9,905,"HBLR WEST SIDE",1,"342JC030",155
3,9,906,"HBLR WEST SIDE",1,"342JC015",155
3,9,907,"HBLR WEST SIDE",1,"342JC010",155
3,9,908,"HBLR WEST SIDE",1,"342JC029",155
3,9,909,"HBLR WEST SIDE",1,"342JC031",155
3,9,910,"HBLR WEST SIDE",1,"342JC001",155
3,9,911,"HBLR WEST SIDE",1,"342JC007",155
3,9,912,"HBLR WEST SIDE",1,"342JC026",155
3,9,913,"HBLR WEST SIDE",1,"342JC021",155
3,9,914,"HBLR WEST SIDE",1,"342JC030",155
3,9,915,"HBLR WEST SIDE",1,"342JC015",155
3,9,916,"HBLR WEST SIDE",1,"342JC010",155
3,9,917,"HBLR WEST SIDE",1,"342JC029",155
3,9,918,"HBLR WEST SIDE",1,"342JC031",155
3,9,919,"HBLR WEST SIDE",1,"342JC001",155
3,9,920,"HBLR WEST SIDE",1,"342JC007",155
3,9,921,"HBLR WEST SIDE",1,"342JC026",155
3,9,922,"HBLR WEST SIDE",1,"342JC021",155
3,9,923,"HBLR WEST SIDE",1,"342JC015",155
3,9,924,"HBLR WEST SIDE",1,"342JC010",155
3,9,925,"HBLR WEST SIDE",1,"342JC029",155
3,9,926,"HBLR WEST SIDE",1,"342JC031",155
3,9,927,"HBLR WEST SIDE",1,"342JC001",155
3,9,928,"HBLR WEST SIDE",1,"342JC026",155
3,9,929,"HBLR WEST SIDE",1,"342JC015",155
3,9,930,"HBLR WEST SIDE",1,"342JC031",155
3,9,931,"HBLR WEST SIDE",1,"342JC026",155
3,9,932,"HBLR WEST SIDE",1,"342JC015",155
3,9,933,"HBLR WEST SIDE",1,"342JC031",155
3,9,934,"HBLR WEST SIDE",1,"342JC026",155
3,9,935,"HBLR WEST SIDE",1,"342JC015",155
3,9,936,"HBLR WEST SIDE",1,"342JC031",155
3,9,937,"HBLR WEST SIDE",1,"342JC026",155
3,9,938,"HBLR WEST SIDE",1,"342JC015",155
3,9,939,"HBLR BAYONNE 22ND ST",1,"342JC014",156
3,9,940,"HBLR BAYONNE 22ND ST",1,"342JC002",156
3,9,941,"HBLR BAYONNE 22ND ST",1,"342JC019",156
3,9,942,"HBLR BAYONNE 22ND ST",1,"342JC022",156
3,9,943,"HBLR BAYONNE 22ND ST",1,"342JC020",156
3,9,944,"HBLR BAYONNE 22ND ST",1,"342JC008",156
3,9,945,"HBLR BAYONNE 22ND ST",1,"342JC004",156
3,9,946,"HBLR BAYONNE 22ND ST",1,"342JC022",156
3,9,947,"HBLR BAYONNE 22ND ST",1,"342JC028",156
3,9,948,"HBLR BAYONNE 22ND ST",1,"342JC018",156
3,9,949,"HBLR BAYONNE 22ND ST",1,"342JC032",156
3,9,950,"HBLR BAYONNE 22ND ST",1,"342JC025",156
3,9,951,"HBLR BAYONNE 22ND ST",1,"342JC032",156
3,9,952,"HBLR WEST SIDE",1,"342JC001",157
3,9,953,"HBLR FLYER TO BAYONNE",1,"342JC004",158
3,9,954,"HBLR FLYER TO BAYONNE",1,"342JC018",158
3,9,955,"HBLR FLYER TO BAYONNE",1,"342JC009",158
3,9,956,"HBLR FLYER TO BAYONNE",1,"342JC004",158
3,9,957,"HBLR FLYER TO BAYONNE",1,"342JC019",158
3,9,958,"HBLR FLYER TO BAYONNE",1,"342JC027",158
3,9,959,"HBLR FLYER TO BAYONNE",1,"342JC005",158
3,9,960,"HBLR FLYER TO BAYONNE",1,"342JC019",158
3,9,961,"HBLR FLYER TO BAYONNE",1,"342JC027",158
3,9,962,"HBLR FLYER TO BAYONNE",1,"342JC023",158
3,9,963,"HBLR FLYER TO BAYONNE",1,"342JC033",158
3,9,964,"HBLR FLYER TO BAYONNE",1,"342JC027",158
3,9,965,"HBLR HOBOKEN",1,"342JC003",159
3,9,966,"HBLR HOBOKEN",1,"342JC006",159
3,9,967,"HBLR HOBOKEN",1,"342JC012",159
3,9,968,"HBLR HOBOKEN",1,"342JC003",159
3,9,969,"HBLR HOBOKEN",1,"342JC006",159
3,9,970,"HBLR HOBOKEN",1,"342JC012",159
3,9,971,"HBLR HOBOKEN",1,"342JC003",159
3,9,972,"HBLR HOBOKEN",1,"342JC006",159
3,9,973,"HBLR HOBOKEN",1,"342JC012",159
3,9,974,"HBLR HOBOKEN",1,"342JC003",159
3,9,975,"HBLR HOBOKEN",1,"342JC006",159
3,9,976,"HBLR HOBOKEN",1,"342JC012",159
3,9,977,"HBLR HOBOKEN",1,"342JC003",159
3,9,978,"HBLR HOBOKEN",1,"342JC006",159
3,9,979,"HBLR HOBOKEN",1,"342JC012",159
3,9,980,"HBLR HOBOKEN",1,"342JC003",159
3,9,981,"HBLR HOBOKEN",1,"342JC006",159
3,9,982,"HBLR HOBOKEN",1,"342JC012",159
3,9,983,"HBLR HOBOKEN",1,"342JC003",159
3,9,984,"HBLR HOBOKEN",1,"342JC006",159
3,9,985,"HBLR HOBOKEN",1,"342JC012",159
3,9,986,"HBLR HOBOKEN",1,"342JC003",159
3,9,987,"HBLR HOBOKEN",1,"342JC006",159
3,9,988,"HBLR HOBOKEN",1,"342JC003",159
3,9,989,"HBLR HOBOKEN",1,"342JC006",159
3,9,990,"HBLR HOBOKEN",1,"342JC003",159
3,9,991,"HBLR HOBOKEN",1,"342JC006",159
3,9,992,"HBLR HOBOKEN",1,"342JC003",159
3,9,993,"HBLR HOBOKEN",1,"342JC006",159
3,9,994,"HBLR HOBOKEN",1,"342JC003",159
3,9,995,"HBLR HOBOKEN",1,"342JC006",159
3,9,996,"HBLR HOBOKEN",1,"342JC003",159
3,9,997,"HBLR HOBOKEN",1,"342JC006",159
3,9,998,"HBLR HOBOKEN",1,"342JC003",159
3,9,999,"HBLR HOBOKEN",1,"342JC006",159
3,9,1000,"HBLR HOBOKEN",1,"342JC003",159
3,9,1001,"HBLR HOBOKEN",1,"342JC006",159
3,9,1002,"HBLR HOBOKEN",1,"342JC024",159
3,9,1003,"HBLR HOBOKEN",1,"342JC003",159
3,9,1004,"HBLR HOBOKEN",1,"342JC006",159
3,9,1005,"HBLR HOBOKEN",1,"342JC024",159
3,9,1006,"HBLR HOBOKEN",1,"342JC003",159
3,9,1007,"HBLR HOBOKEN",1,"342JC006",159
3,9,1008,"HBLR HOBOKEN",1,"342JC024",159
3,9,1009,"HBLR HOBOKEN",1,"342JC003",159
3,9,1010,"HBLR HOBOKEN",1,"342JC006",159
3,9,1011,"HBLR HOBOKEN",1,"342JC024",159
3,9,1012,"HBLR HOBOKEN",1,"342JC003",159
3,9,1013,"HBLR HOBOKEN",1,"342JC006",159
3,9,1014,"HBLR HOBOKEN",1,"342JC024",159
3,9,1015,"HBLR HOBOKEN",1,"342JC003",159
3,9,1016,"HBLR HOBOKEN",1,"342JC006",159
3,9,1017,"HBLR HOBOKEN",1,"342JC024",159
3,9,1018,"HBLR HOBOKEN",1,"342JC003",159
3,9,1019,"HBLR HOBOKEN",1,"342JC006",159
3,9,1020,"HBLR HOBOKEN",1,"342JC003",159
3,9,1021,"HBLR HOBOKEN",1,"342JC006",159
3,9,1022,"HBLR HOBOKEN",1,"342JC003",159
3,9,1023,"HBLR HOBOKEN",1,"342JC006",159
3,9,1024,"HBLR HOBOKEN",1,"342JC003",159
3,9,1025,"HBLR HOBOKEN",1,"342JC006",159
3,9,1026,"HBLR HOBOKEN",1,"342JC003",159
3,9,1027,"HBLR HOBOKEN",1,"342JC006",159
3,9,1028,"HBLR HOBOKEN",1,"342JC003",159
3,9,1029,"HBLR HOBOKEN",1,"342JC006",159
3,9,1030,"HBLR HOBOKEN",1,"342JC003",159
3,9,1031,"HBLR HOBOKEN",1,"342JC006",159
3,9,1032,"HBLR WEST SIDE",1,"342JC011",160
3,9,1033,"HBLR WEST SIDE",1,"342JC017",160
3,9,1034,"HBLR WEST SIDE",1,"342JC021",160
3,9,1035,"HBLR WEST SIDE",1,"342JC026",160
3,9,1036,"HBLR WEST SIDE",1,"342JC030",160
3,9,1037,"HBLR BAYONNE 8TH ST",1,"342JC002",161
3,9,1038,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1039,"HBLR BAYONNE 8TH ST",1,"342JC008",161
3,9,1040,"HBLR BAYONNE 8TH ST",1,"342JC004",161
3,9,1041,"HBLR BAYONNE 8TH ST",1,"342JC009",161
3,9,1042,"HBLR BAYONNE 8TH ST",1,"342JC002",161
3,9,1043,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1044,"HBLR BAYONNE 8TH ST",1,"342JC008",161
3,9,1045,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1046,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1047,"HBLR BAYONNE 8TH ST",1,"342JC020",161
3,9,1048,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1049,"HBLR BAYONNE 8TH ST",1,"342JC018",161
3,9,1050,"HBLR BAYONNE 8TH ST",1,"342JC002",161
3,9,1051,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1052,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1053,"HBLR BAYONNE 8TH ST",1,"342JC009",161
3,9,1054,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1055,"HBLR BAYONNE 8TH ST",1,"342JC018",161
3,9,1056,"HBLR BAYONNE 8TH ST",1,"342JC002",161
3,9,1057,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1058,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1059,"HBLR BAYONNE 8TH ST",1,"342JC004",161
3,9,1060,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1061,"HBLR BAYONNE 8TH ST",1,"342JC018",161
3,9,1062,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1063,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1064,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1065,"HBLR BAYONNE 8TH ST",1,"342JC018",161
3,9,1066,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1067,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1068,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1069,"HBLR BAYONNE 8TH ST",1,"342JC018",161
3,9,1070,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1071,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1072,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1073,"HBLR BAYONNE 8TH ST",1,"342JC018",161
3,9,1074,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1075,"HBLR BAYONNE 8TH ST",1,"342JC023",161
3,9,1076,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1077,"HBLR BAYONNE 8TH ST",1,"342JC025",161
3,9,1078,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1079,"HBLR BAYONNE 8TH ST",1,"342JC023",161
3,9,1080,"HBLR BAYONNE 8TH ST",1,"342JC033",161
3,9,1081,"HBLR BAYONNE 8TH ST",1,"342JC018",161
3,9,1082,"HBLR BAYONNE 8TH ST",1,"342JC014",161
3,9,1083,"HBLR BAYONNE 8TH ST",1,"342JC028",161
3,9,1084,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1085,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1086,"HBLR BAYONNE 8TH ST",1,"342JC018",161
3,9,1087,"HBLR BAYONNE 8TH ST",1,"342JC032",161
3,9,1088,"HBLR BAYONNE 8TH ST",1,"342JC028",161
3,9,1089,"HBLR BAYONNE 8TH ST",1,"342JC023",161
3,9,1090,"HBLR BAYONNE 8TH ST",1,"342JC025",161
3,9,1091,"HBLR BAYONNE 8TH ST",1,"342JC005",161
3,9,1092,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1093,"HBLR BAYONNE 8TH ST",1,"342JC032",161
3,9,1094,"HBLR BAYONNE 8TH ST",1,"342JC025",161
3,9,1095,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1096,"HBLR BAYONNE 8TH ST",1,"342JC032",161
3,9,1097,"HBLR BAYONNE 8TH ST",1,"342JC025",161
3,9,1098,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1099,"HBLR BAYONNE 8TH ST",1,"342JC032",161
3,9,1100,"HBLR BAYONNE 8TH ST",1,"342JC025",161
3,9,1101,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1102,"HBLR BAYONNE 8TH ST",1,"342JC032",161
3,9,1103,"HBLR BAYONNE 8TH ST",1,"342JC025",161
3,9,1104,"HBLR BAYONNE 8TH ST",1,"342JC019",161
3,9,1105,"HBLR DANFORTH AVE",1,"342JC009",162
3,9,1106,"HBLR DANFORTH AVE",1,"342JC008",162
3,9,1107,"HBLR DANFORTH AVE",1,"342JC028",162
3,9,1108,"HBLR DANFORTH AVE",1,"342JC025",162
3,9,1109,"HBLR BAYONNE 8TH ST",1,"342JC009",163
3,9,1110,"HBLR BAYONNE 8TH ST",1,"342JC014",163
3,9,1111,"HBLR BAYONNE 8TH ST",1,"342JC018",163
3,9,1112,"HBLR BAYONNE 8TH ST",1,"342JC020",163
3,9,1113,"HBLR BAYONNE 8TH ST",1,"342JC022",163
3,9,1114,"HBLR BAYONNE 8TH ST",1,"342JC023",163
3,9,1115,"HBLR BAYONNE 8TH ST",1,"342JC025",163
3,9,1116,"HBLR BAYONNE 8TH ST",1,"342JC027",163
3,9,1117,"HBLR BAYONNE 22ND ST",1,"342JC033",164
4,1,1118,"HOBOKEN",0,"1254",165
4,1,1119,"HOBOKEN",0,"1226",166
4,1,1120,"HOBOKEN",0,"1278",167
4,1,1121,"HOBOKEN",0,"1280",168
4,1,1122,"HOBOKEN",0,"1152",169
4,1,1123,"HOBOKEN",0,"1154",170
4,1,1124,"HOBOKEN",0,"1156",171
4,1,1125,"HOBOKEN",0,"1252",172
4,1,1126,"HOBOKEN",0,"1258",173
4,1,1127,"HOBOKEN",0,"1168",174
4,1,1128,"HOBOKEN",0,"1204",175
4,1,1129,"HOBOKEN",0,"1206",176
4,1,1130,"HOBOKEN",0,"1208",177
4,1,1131,"HOBOKEN",0,"1210",178
4,1,1132,"HOBOKEN",0,"1212",179
4,1,1133,"HOBOKEN",0,"1214",180
4,1,1134,"HOBOKEN",0,"1216",181
4,1,1135,"HOBOKEN",0,"1220",182
4,1,1136,"HOBOKEN",0,"1234",183
4,1,1137,"HOBOKEN",0,"1148",184
4,1,1138,"HOBOKEN",0,"1150",185
4,1,1139,"HOBOKEN",0,"1162",186
4,1,1140,"HOBOKEN",0,"1178",187
4,1,1141,"HOBOKEN",0,"1180",188
4,1,1142,"HOBOKEN",0,"1104",189
4,1,1143,"HOBOKEN",0,"1160",190
4,1,1144,"HOBOKEN",0,"1164",191
4,1,1145,"HOBOKEN",0,"1166",192
4,1,1146,"HOBOKEN",0,"1170",193
4,1,1147,"HOBOKEN",0,"1172",194
4,1,1148,"HOBOKEN",0,"1174",195
4,1,1149,"HOBOKEN",0,"1100",196
4,1,1150,"HOBOKEN",0,"1102",197
4,1,1151,"HOBOKEN",0,"1116",198
4,1,1152,"HOBOKEN",0,"1118",199
4,1,1153,"HOBOKEN",0,"1120",200
4,1,1154,"HOBOKEN",0,"1122",201
4,1,1155,"HOBOKEN",0,"1124",202
4,1,1156,"HOBOKEN",0,"1128",203
4,1,1157,"HOBOKEN",0,"1130",204
4,1,1158,"HOBOKEN",0,"1132",205
4,1,1159,"HOBOKEN",0,"1134",206
4,1,1160,"HOBOKEN",0,"1274",207
4,3,1161,"HOBOKEN",0,"1752",208
4,3,1162,"HOBOKEN",0,"1854",209
4,3,1163,"HOBOKEN",0,"1856",210
4,3,1164,"HOBOKEN",0,"1858",211
4,3,1165,"HOBOKEN",0,"1862",212
4,3,1166,"HOBOKEN",0,"1866",213
4,3,1167,"HOBOKEN",0,"1870",214
4,3,1168,"HOBOKEN",0,"1874",215
4,3,1169,"HOBOKEN",0,"1876",216
4,3,1170,"HOBOKEN",0,"1878",217
4,3,1171,"HOBOKEN",0,"1882",218
4,3,1172,"HOBOKEN",0,"1822",219
4,3,1173,"HOBOKEN",0,"1704",220
4,3,1174,"HOBOKEN",0,"1706",221
4,3,1175,"HOBOKEN",0,"1708",222
4,3,1176,"HOBOKEN",0,"1712",223
4,3,1177,"HOBOKEN",0,"1716",224
4,3,1178,"HOBOKEN",0,"1718",225
4,3,1179,"HOBOKEN",0,"1720",226
4,3,1180,"HOBOKEN",0,"1724",227
4,3,1181,"HOBOKEN",0,"1726",228
4,3,1182,"HOBOKEN",0,"1728",229
4,3,1183,"HOBOKEN",0,"1730",230
4,3,1184,"HOBOKEN",0,"1732",231
4,4,1185,"HOBOKEN",0,"1786",232
4,2,1186,"HOBOKEN",0,"1796",233
4,2,1187,"HOBOKEN",0,"1794",234
4,2,1188,"HOBOKEN",0,"1760",235
4,2,1189,"HOBOKEN",0,"1764",236
4,2,1190,"HOBOKEN",0,"1768",237
4,2,1191,"HOBOKEN",0,"1772",238
4,2,1192,"HOBOKEN",0,"1790",239
4,6,1193,"HOBOKEN",0,"1786",240
4,6,1194,"HOBOKEN",0,"1752",241
4,6,1195,"HOBOKEN",0,"1854",242
4,6,1196,"HOBOKEN",0,"1856",243
4,6,1197,"HOBOKEN",0,"1858",244
4,6,1198,"HOBOKEN",0,"1862",245
4,6,1199,"HOBOKEN",0,"1866",246
4,6,1200,"HOBOKEN",0,"1870",247
4,6,1201,"HOBOKEN",0,"1874",248
4,6,1202,"HOBOKEN",0,"1876",249
4,6,1203,"HOBOKEN",0,"1878",250
4,6,1204,"HOBOKEN",0,"1882",251
4,6,1205,"HOBOKEN",0,"1822",252
4,6,1206,"HOBOKEN",0,"1704",253
4,6,1207,"HOBOKEN",0,"1706",254
4,6,1208,"HOBOKEN",0,"1708",255
4,6,1209,"HOBOKEN",0,"1712",256
4,6,1210,"HOBOKEN",0,"1716",257
4,6,1211,"HOBOKEN",0,"1718",258
4,6,1212,"HOBOKEN",0,"1720",259
4,6,1213,"HOBOKEN",0,"1724",260
4,6,1214,"HOBOKEN",0,"1726",261
4,6,1215,"HOBOKEN",0,"1728",262
4,6,1216,"HOBOKEN",0,"1730",263
4,6,1217,"HOBOKEN",0,"1732",264
4,10,1218,"HOBOKEN",0,"9160",265
4,1,1219,"WALDWICK",1,"1247",266
4,1,1220,"RIDGEWOOD",1,"1309",267
4,1,1221,"RIDGEWOOD",1,"1319",268
4,1,1222,"RIDGEWOOD",1,"1331",269
4,1,1223,"SUFFERN",1,"1163",270
4,1,1224,"SUFFERN",1,"1171",271
4,1,1225,"WALDWICK",1,"1271",272
4,1,1226,"RIDGEWOOD",1,"1205",273
4,1,1227,"SUFFERN",1,"1165",274
4,1,1228,"SUFFERN",1,"1167",275
4,1,1229,"SUFFERN",1,"1169",276
4,1,1230,"WALDWICK",1,"1263",277
4,1,1231,"WALDWICK",1,"1269",278
4,1,1232,"WALDWICK",1,"1277",279
4,1,1233,"WALDWICK",1,"1281",280
4,1,1234,"WALDWICK",1,"1207",281
4,1,1235,"WALDWICK",1,"1213",282
4,1,1236,"WALDWICK",1,"1215",283
4,1,1237,"WALDWICK",1,"1221",284
4,1,1238,"WALDWICK",1,"1223",285
4,1,1239,"WALDWICK",1,"1225",286
4,1,1240,"SUFFERN",1,"1159",287
4,1,1241,"SUFFERN",1,"1147",288
4,1,1242,"SUFFERN",1,"1109",289
4,1,1243,"SUFFERN",1,"1103",290
4,1,1244,"SUFFERN",1,"1149",291
4,1,1245,"SUFFERN",1,"1151",292
4,1,1246,"SUFFERN",1,"1153",293
4,1,1247,"SUFFERN",1,"1157",294
4,1,1248,"SUFFERN",1,"1161",295
4,1,1249,"SUFFERN",1,"1173",296
4,1,1250,"SUFFERN",1,"1175",297
4,1,1251,"SUFFERN",1,"1183",298
4,11,1252,"SUFFERN",1,"1101",299
4,1,1253,"SUFFERN",1,"1107",300
4,1,1254,"SUFFERN",1,"1111",301
4,1,1255,"SUFFERN",1,"1113",302
4,1,1256,"SUFFERN",1,"1125",303
4,1,1257,"SUFFERN",1,"1127",304
4,1,1258,"SUFFERN",1,"1129",305
4,1,1259,"RIDGEWOOD",1,"1357",306
4,1,1260,"SUFFERN",1,"1133",307
4,3,1261,"WALDWICK",1,"1855",308
4,3,1262,"WALDWICK",1,"1857",309
4,3,1263,"WALDWICK",1,"1859",310
4,3,1264,"WALDWICK",1,"1863",311
4,3,1265,"WALDWICK",1,"1867",312
4,3,1266,"WALDWICK",1,"1871",313
